symbol,side,exit_reason,post_reached_original_tp,post_minutes_to_original_tp,post_max_favorable_pips_after,post_moved_original_direction,post_plus_0_5r,post_plus_1r,post_plus_2r,post_5m_pips,post_15m_pips,post_30m_pips,post_60m_pips
AUD_USD,SELL,sl,True,105.0,69.2,True,True,True,True,-9.6,-8.4,-6.6,-1.7
AUD_USD,SELL,sl,True,6845.0,44.0,True,True,True,True,-9.4,-6.0,-8.3,-7.2
AUD_USD,SELL,sl,True,1850.0,52.4,True,True,True,True,-5.8,-5.6,-7.2,-4.8
AUD_USD,BUY,sl,True,16860.0,609.9,True,True,True,True,-8.2,-2.0,0.6,-0.9
AUD_USD,BUY,sl,True,15830.0,600.3,True,True,True,True,-4.4,-7.9,-5.2,-9.8
AUD_USD,BUY,sl,True,15785.0,603.7,True,True,True,True,-5.4,-4.0,-4.6,-12.5
AUD_USD,BUY,sl,True,15715.0,608.1,True,True,True,True,-6.3,-6.0,-7.2,-3.6
AUD_USD,BUY,sl,True,15370.0,615.2,True,True,True,True,-7.3,-14.9,-15.0,-24.2
AUD_USD,SELL,sl,True,4820.0,49.6,True,True,True,True,-8.8,-7.4,-12.6,-15.6
AUD_USD,BUY,sl,True,395.0,643.4,True,True,True,True,-2.9,-10.3,-12.0,-0.7
AUD_USD,SELL,sl,True,2275.0,27.8,True,True,True,True,-6.2,-8.2,-11.8,-12.4
AUD_USD,SELL,sl,True,1615.0,35.0,True,True,True,True,-4.6,-3.0,-2.0,-5.2
AUD_USD,SELL,sl,True,1460.0,38.6,True,True,True,True,-6.4,-7.1,-7.4,-5.8
AUD_USD,SELL,sl,True,685.0,44.0,True,True,True,True,-6.4,-6.3,-3.9,-3.0
AUD_USD,BUY,sl,True,300.0,633.7,True,True,True,True,-5.6,-3.0,-4.4,-6.4
AUD_USD,BUY,sl,True,215.0,638.3,True,True,True,True,-3.6,-4.6,-3.1,-3.5
AUD_USD,BUY,sl,True,45.0,640.9,True,True,True,True,-2.0,2.4,1.6,0.4
AUD_USD,SELL,sl,True,325.0,41.2,True,True,True,True,-5.4,-3.6,-2.9,-12.2
AUD_USD,SELL,sl,True,115.0,45.6,True,True,True,True,-7.0,1.0,-6.4,-13.3
AUD_USD,BUY,sl,True,9260.0,631.5,True,True,True,True,-5.6,-1.6,1.6,10.4
AUD_USD,BUY,sl,True,9095.0,636.1,True,True,True,True,-6.6,-8.9,-2.2,-4.3
AUD_USD,BUY,sl,True,8430.0,641.7,True,True,True,True,-2.8,1.0,1.0,-0.4
AUD_USD,SELL,sl,True,480.0,39.6,True,True,True,True,-6.6,-3.5,-0.4,0.2
AUD_USD,SELL,sl,True,270.0,28.4,True,True,True,True,-4.7,-5.8,-5.2,-8.6
AUD_USD,SELL,sl,True,190.0,32.1,True,True,True,True,-1.5,-5.5,-8.3,-2.4
AUD_USD,SELL,sl,True,180.0,32.6,True,True,True,True,-5.9,-7.8,1.9,-0.6
AUD_USD,SELL,sl,True,470.0,24.2,True,True,True,True,-3.6,-3.1,-3.0,0.6
AUD_USD,SELL,sl,True,115.0,26.8,True,True,True,True,-5.7,-2.0,-0.9,-5.2
AUD_USD,BUY,sl,True,6795.0,651.6,True,True,True,True,-5.9,-5.8,-3.4,-4.1
AUD_USD,BUY,sl,True,1380.0,656.5,True,True,True,True,-1.9,1.5,3.4,4.8
AUD_USD,BUY,sl,True,1310.0,657.4,True,True,True,True,-6.4,-9.1,-8.9,-11.7
AUD_USD,SELL,sl,False,,4.8,True,True,True,False,-3.5,-2.4,-4.5,-1.3
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-4.6,-3.3,-4.1,-5.0
AUD_USD,SELL,sl,False,,3.3,True,True,False,False,-3.5,-5.5,-4.5,-7.3
AUD_USD,BUY,sl,True,245.0,669.7,True,True,True,True,-1.2,-0.7,-2.9,-3.0
AUD_USD,BUY,sl,True,175.0,669.9,True,True,True,True,-0.8,0.3,0.0,-1.6
AUD_USD,BUY,sl,True,5290.0,656.1,True,True,True,True,-4.4,-7.4,-5.2,2.4
AUD_USD,BUY,sl,True,5185.0,659.5,True,True,True,True,-10.7,-11.2,-2.7,-1.4
AUD_USD,SELL,sl,False,,5.5,True,True,False,False,-7.5,-8.0,-11.1,-10.9
AUD_USD,SELL,sl,False,,12.0,True,True,True,False,-6.5,-2.8,-2.1,-3.0
AUD_USD,SELL,sl,True,350.0,15.4,True,True,True,True,-2.8,-3.0,0.2,3.0
AUD_USD,BUY,sl,True,4515.0,658.3,True,True,True,True,-8.0,-6.2,-6.8,-7.9
AUD_USD,BUY,sl,True,715.0,665.3,True,True,True,True,-1.8,-0.9,-2.0,-1.0
AUD_USD,SELL,sl,False,,4.0,True,True,False,False,-4.2,-3.8,-6.2,-14.6
AUD_USD,BUY,sl,True,3735.0,660.6,True,True,True,True,-1.3,6.3,4.5,2.3
AUD_USD,BUY,sl,True,3650.0,660.9,True,True,True,True,-8.6,-5.1,-0.1,-3.0
AUD_USD,BUY,sl,True,300.0,637.1,True,True,True,True,-3.8,-2.2,-4.0,-3.0
AUD_USD,BUY,sl,True,35.0,630.3,True,True,True,True,-2.5,0.2,5.6,5.4
AUD_USD,BUY,sl,True,480.0,618.4,True,True,True,True,-3.8,-3.5,-4.3,-5.6
AUD_USD,BUY,sl,True,310.0,621.2,True,True,True,True,-3.9,-2.9,-2.6,-0.2
AUD_USD,BUY,sl,True,125.0,613.7,True,True,True,True,-3.6,-7.0,-4.0,0.2
AUD_USD,BUY,sl,True,725.0,578.2,True,True,True,True,-1.7,-1.5,-11.7,-17.5
AUD_USD,BUY,sl,True,455.0,586.3,True,True,True,True,-3.6,-8.2,-9.2,-12.1
AUD_USD,BUY,sl,True,385.0,588.9,True,True,True,True,-8.8,-6.6,-5.1,-3.2
AUD_USD,BUY,sl,True,470.0,582.8,True,True,True,True,-5.9,-5.5,-1.1,0.5
AUD_USD,BUY,sl,True,180.0,569.1,True,True,True,True,-4.3,-4.6,-5.6,-1.4
AUD_USD,BUY,sl,True,3365.0,561.1,True,True,True,True,-1.4,-0.8,-2.6,-10.0
AUD_USD,BUY,sl,True,3325.0,561.5,True,True,True,True,-5.4,-8.1,-9.4,-3.7
AUD_USD,BUY,sl,True,3240.0,565.9,True,True,True,True,-5.2,-5.0,-4.1,-1.1
AUD_USD,BUY,sl,True,2265.0,570.1,True,True,True,True,-4.0,-5.3,-3.6,-1.9
AUD_USD,SELL,sl,True,6925.0,42.6,True,True,True,True,-2.1,-3.5,-2.6,-4.4
AUD_USD,SELL,sl,True,6875.0,43.7,True,True,True,True,-0.2,-2.5,-3.7,-6.8
AUD_USD,SELL,sl,True,7050.0,42.9,True,True,True,True,-3.3,-3.2,-6.9,-6.3
AUD_USD,SELL,sl,True,6830.0,45.2,True,True,True,True,-6.0,-5.3,-4.8,-4.2
AUD_USD,SELL,sl,True,325.0,50.2,True,True,True,True,-6.9,-6.6,-6.8,0.5
AUD_USD,BUY,sl,True,4340.0,560.2,True,True,True,True,-5.0,-6.3,-9.6,-10.1
AUD_USD,BUY,sl,True,695.0,564.2,True,True,True,True,-4.9,-5.4,-5.1,-5.7
AUD_USD,BUY,sl,True,525.0,568.1,True,True,True,True,-3.5,-5.6,-2.6,0.2
AUD_USD,SELL,sl,True,145.0,45.1,True,True,True,True,-5.6,-4.7,-3.9,-2.4
AUD_USD,SELL,sl,True,100.0,48.4,True,True,True,True,0.0,-0.6,-2.2,2.5
AUD_USD,SELL,sl,True,85.0,47.4,True,True,True,True,-3.6,-1.0,0.0,4.5
AUD_USD,SELL,sl,True,4370.0,41.2,True,True,True,True,-2.8,-3.5,-2.8,-2.0
AUD_USD,SELL,sl,True,4100.0,43.0,True,True,True,True,-2.9,-4.2,-7.4,-13.2
AUD_USD,BUY,sl,True,15275.0,554.7,True,True,True,True,-5.2,-7.4,-15.1,-14.5
AUD_USD,BUY,sl,True,15200.0,558.9,True,True,True,True,-3.2,-6.3,-11.4,-11.6
AUD_USD,BUY,sl,True,3565.0,561.1,True,True,True,True,-8.2,-9.2,-8.1,-9.5
AUD_USD,BUY,sl,True,180.0,569.3,True,True,True,True,-4.2,0.0,2.0,5.5
AUD_USD,SELL,sl,True,645.0,43.2,True,True,True,True,-5.7,-7.2,-3.8,-10.6
AUD_USD,SELL,sl,True,540.0,49.8,True,True,True,True,-3.9,-4.0,-2.0,-5.8
AUD_USD,SELL,sl,True,440.0,54.2,True,True,True,True,-3.9,-1.8,-5.2,-4.4
AUD_USD,BUY,sl,True,11455.0,558.6,True,True,True,True,-6.9,-4.6,-5.7,-2.4
AUD_USD,BUY,sl,True,11240.0,561.9,True,True,True,True,-13.1,-10.0,-5.6,-19.0
AUD_USD,SELL,sl,True,235.0,41.7,True,True,True,True,-4.9,-5.9,-6.9,1.5
AUD_USD,SELL,sl,True,2810.0,36.6,True,True,True,True,-4.6,-5.0,-4.8,-8.4
AUD_USD,SELL,sl,True,2740.0,27.4,True,True,True,True,-5.0,-4.4,-4.8,-8.0
AUD_USD,SELL,sl,True,2625.0,30.4,True,True,True,True,-2.6,0.0,-1.0,-9.4
AUD_USD,SELL,sl,True,2515.0,32.0,True,True,True,True,-9.0,-7.6,2.2,2.6
AUD_USD,BUY,sl,True,125.0,576.1,True,True,True,True,-1.1,-0.6,2.7,4.6
AUD_USD,BUY,sl,True,9895.0,563.1,True,True,True,True,-0.9,-0.6,-1.2,3.2
AUD_USD,BUY,sl,True,9805.0,563.0,True,True,True,True,-3.3,-3.3,-6.8,-9.1
AUD_USD,BUY,sl,True,9785.0,565.3,True,True,True,True,-4.4,-5.7,-5.0,-8.4
AUD_USD,BUY,sl,True,9115.0,570.0,True,True,True,True,-3.5,-4.2,1.2,-0.9
AUD_USD,BUY,sl,True,8920.0,572.5,True,True,True,True,-3.6,-4.6,-3.6,-3.5
AUD_USD,SELL,sl,True,200.0,38.0,True,True,True,True,-2.0,-2.4,-3.7,-6.0
AUD_USD,SELL,sl,True,170.0,39.0,True,True,True,True,-2.7,-2.4,-3.0,-1.6
AUD_USD,SELL,sl,True,50.0,40.7,True,True,True,True,-3.3,-1.7,0.1,3.3
AUD_USD,SELL,sl,True,935.0,34.8,True,True,True,True,-3.4,-5.1,-0.9,2.4
AUD_USD,SELL,sl,True,820.0,37.2,True,True,True,True,-4.2,-3.5,-2.6,-4.4
AUD_USD,SELL,sl,True,270.0,24.8,True,True,True,True,-3.0,-5.0,-3.4,0.0
AUD_USD,SELL,sl,True,315.0,21.7,True,True,True,True,-3.2,-2.0,-2.6,0.5
AUD_USD,SELL,sl,True,150.0,23.9,True,True,True,True,-4.2,-5.2,-3.8,-1.9
AUD_USD,SELL,sl,False,,1.0,True,False,False,False,-6.8,-9.0,-1.9,-4.4
AUD_USD,SELL,sl,False,,6.8,True,True,False,False,-7.0,-9.2,-8.8,-9.2
AUD_USD,BUY,sl,True,5025.0,576.7,True,True,True,True,-1.7,-3.9,-3.8,-3.0
AUD_USD,BUY,sl,True,4975.0,577.4,True,True,True,True,-3.9,0.2,-4.7,-1.3
AUD_USD,BUY,sl,True,125.0,580.3,True,True,True,True,-2.6,-3.0,-3.0,-2.8
AUD_USD,BUY,sl,True,55.0,581.9,True,True,True,True,-3.6,-6.4,-2.6,5.8
AUD_USD,BUY,sl,True,40.0,584.5,True,True,True,True,1.4,0.0,3.4,5.4
AUD_USD,BUY,sl,True,4785.0,575.1,True,True,True,True,-2.0,0.2,3.7,-3.6
AUD_USD,BUY,sl,True,4670.0,576.1,True,True,True,True,-6.4,-5.8,-7.0,-9.5
AUD_USD,BUY,sl,True,4585.0,580.3,True,True,True,True,-6.6,-5.3,-6.6,-3.4
AUD_USD,SELL,sl,True,285.0,26.8,True,True,True,True,-3.2,-4.8,0.0,-5.0
AUD_USD,SELL,sl,True,65.0,29.0,True,True,True,True,-2.4,1.2,-1.0,6.6
AUD_USD,SELL,sl,True,3305.0,22.0,True,True,True,True,-10.2,-10.2,-12.8,-10.0
AUD_USD,BUY,sl,True,995.0,586.3,True,True,True,True,-8.5,-2.8,-0.2,-7.5
AUD_USD,BUY,sl,True,965.0,593.8,True,True,True,True,4.7,6.3,8.2,-0.2
AUD_USD,SELL,sl,False,,11.5,True,True,True,False,-6.9,-4.1,-1.5,2.3
AUD_USD,SELL,sl,True,275.0,14.8,True,True,True,True,1.0,2.2,0.0,2.2
AUD_USD,BUY,sl,True,85.0,599.9,True,True,True,True,-6.6,-10.0,-13.2,3.2
AUD_USD,BUY,sl,True,45.0,605.5,True,True,True,True,-5.6,-5.6,5.2,15.0
AUD_USD,SELL,sl,False,,2.0,True,False,False,False,-14.4,-18.0,-21.6,-24.0
AUD_USD,SELL,sl,True,5805.0,15.4,True,True,True,True,-8.2,-11.8,-11.4,-25.0
AUD_USD,SELL,sl,True,5670.0,22.6,True,True,True,True,-11.2,-14.5,-20.9,-26.8
AUD_USD,BUY,sl,True,315.0,561.1,True,True,True,True,-7.0,-2.7,-5.5,-11.5
AUD_USD,SELL,sl,True,3170.0,40.5,True,True,True,True,-4.0,-6.7,-12.1,-13.3
AUD_USD,SELL,sl,True,3145.0,43.5,True,True,True,True,-7.5,-8.6,-8.3,-11.1
AUD_USD,SELL,sl,True,3065.0,50.0,True,True,True,True,-1.4,-4.0,-3.4,-8.2
AUD_USD,SELL,sl,True,3020.0,50.4,True,True,True,True,-9.6,-7.8,-8.5,-7.4
AUD_USD,BUY,sl,True,205.0,553.1,True,True,True,True,-3.3,0.1,-0.8,-2.3
AUD_USD,BUY,sl,True,775.0,544.4,True,True,True,True,-2.3,0.9,-6.5,-8.6
AUD_USD,BUY,sl,True,1035.0,545.7,True,True,True,True,-6.6,-7.0,-7.3,-12.9
AUD_USD,BUY,sl,True,550.0,551.3,True,True,True,True,-8.2,-7.3,-6.4,-5.0
AUD_USD,BUY,sl,True,180.0,558.5,True,True,True,True,-5.4,-4.4,-2.1,1.3
AUD_USD,SELL,sl,True,2490.0,49.2,True,True,True,True,-5.8,-6.0,-8.7,-4.2
AUD_USD,SELL,sl,True,2425.0,54.2,True,True,True,True,-4.4,-0.8,0.8,-6.8
AUD_USD,SELL,sl,True,2200.0,57.6,True,True,True,True,-1.3,-5.2,-9.8,-7.2
AUD_USD,SELL,sl,True,2185.0,57.9,True,True,True,True,-5.4,-9.5,-4.2,-13.6
AUD_USD,SELL,sl,True,620.0,64.4,True,True,True,True,-0.4,3.0,-4.4,1.4
AUD_USD,SELL,sl,True,2120.0,63.8,True,True,True,True,-6.6,-4.3,0.8,1.8
AUD_USD,BUY,sl,True,645.0,542.7,True,True,True,True,-5.4,-9.6,-11.6,-8.2
AUD_USD,BUY,sl,True,615.0,547.1,True,True,True,True,-5.8,-8.1,-3.8,1.7
AUD_USD,BUY,sl,True,215.0,537.9,True,True,True,True,-2.8,-1.5,-2.4,0.8
AUD_USD,BUY,sl,True,125.0,539.7,True,True,True,True,-1.5,0.4,-4.0,-11.1
AUD_USD,BUY,sl,True,100.0,540.2,True,True,True,True,-3.5,-2.6,-2.3,-3.0
AUD_USD,BUY,sl,True,20.0,542.7,True,True,True,True,-3.4,2.2,-4.2,6.3
AUD_USD,BUY,sl,True,30.0,545.1,True,True,True,True,-0.1,0.7,13.0,17.4
AUD_USD,SELL,sl,True,1485.0,67.9,True,True,True,True,-14.1,-14.5,-18.3,-13.5
AUD_USD,SELL,sl,True,755.0,81.0,True,True,True,True,-10.6,-11.4,-14.1,-17.5
AUD_USD,BUY,sl,True,20605.0,520.2,True,True,True,True,-7.5,-5.1,-4.3,-7.5
AUD_USD,BUY,sl,True,20465.0,526.7,True,True,True,True,-7.6,-11.8,-11.8,-14.0
AUD_USD,BUY,sl,True,20075.0,535.3,True,True,True,True,-5.4,-4.2,-5.2,-6.2
AUD_USD,SELL,sl,True,75.0,73.2,True,True,True,True,-3.5,-2.8,-2.4,-0.1
AUD_USD,SELL,sl,True,35.0,75.7,True,True,True,True,-6.1,-2.9,8.2,8.5
AUD_USD,BUY,sl,True,19785.0,532.9,True,True,True,True,-7.9,-17.4,-14.4,-17.2
AUD_USD,BUY,sl,True,18260.0,545.6,True,True,True,True,-4.5,-9.0,-8.9,-5.1
AUD_USD,SELL,sl,True,610.0,60.4,True,True,True,True,-8.8,-8.1,-6.2,-5.6
AUD_USD,SELL,sl,True,255.0,55.6,True,True,True,True,-3.4,-3.6,-3.0,-2.5
AUD_USD,SELL,sl,True,185.0,56.3,True,True,True,True,-1.8,-1.5,-2.1,-2.1
AUD_USD,SELL,sl,True,120.0,57.1,True,True,True,True,-0.9,-0.1,1.7,-2.1
AUD_USD,SELL,sl,True,60.0,57.0,True,True,True,True,-3.3,-2.2,-2.3,4.7
AUD_USD,SELL,sl,True,465.0,27.9,True,True,True,True,-6.1,-6.3,-8.3,-7.5
AUD_USD,SELL,sl,True,415.0,33.0,True,True,True,True,-0.8,-2.4,-0.3,-3.3
AUD_USD,SELL,sl,True,370.0,32.8,True,True,True,True,-3.2,-5.6,-3.7,-1.8
AUD_USD,SELL,sl,True,1315.0,22.1,True,True,True,True,-3.5,-4.3,-8.7,-10.6
AUD_USD,SELL,sl,True,1035.0,24.6,True,True,True,True,-7.4,-10.8,-8.1,-3.9
AUD_USD,SELL,sl,True,960.0,31.0,True,True,True,True,-3.2,-1.7,-3.8,3.4
AUD_USD,SELL,sl,True,510.0,31.7,True,True,True,True,-6.9,-6.1,-5.1,-3.5
AUD_USD,BUY,sl,True,4855.0,574.5,True,True,True,True,-1.8,-2.4,-4.0,-5.0
AUD_USD,BUY,sl,True,4790.0,575.3,True,True,True,True,-4.0,-4.5,-4.2,-5.2
AUD_USD,BUY,sl,True,4375.0,578.3,True,True,True,True,-0.4,-1.5,-1.9,-2.9
AUD_USD,BUY,sl,True,4365.0,577.7,True,True,True,True,-3.1,-2.5,-4.1,-6.3
AUD_USD,BUY,sl,True,4320.0,579.8,True,True,True,True,-1.4,-4.5,-7.1,-2.3
AUD_USD,BUY,sl,True,4305.0,580.2,True,True,True,True,-3.8,-6.7,-5.5,-0.5
AUD_USD,BUY,sl,True,390.0,585.9,True,True,True,True,-7.1,-7.8,-8.8,-11.7
AUD_USD,SELL,sl,True,105.0,11.0,True,True,True,True,-4.4,-16.8,-17.0,-7.9
AUD_USD,SELL,ambiguous_sl_tp,True,95.0,14.4,True,True,True,True,-13.4,-17.8,-12.0,-2.6
AUD_USD,SELL,sl,True,85.0,26.8,True,True,True,True,-5.4,0.4,7.7,9.6
AUD_USD,BUY,sl,True,4260.0,580.9,True,True,True,True,-14.1,-14.3,-11.4,-31.0
AUD_USD,BUY,sl,True,3485.0,594.0,True,True,True,True,-17.3,-11.5,-0.3,-1.5
AUD_USD,SELL,sl,False,,3.8,True,False,False,False,-12.2,-15.0,-12.8,-5.0
AUD_USD,SELL,sl,False,,15.0,True,True,True,False,-15.2,-14.0,-19.2,-22.3
AUD_USD,BUY,sl,True,205.0,579.1,True,True,True,True,-5.8,-4.2,-1.4,-0.9
AUD_USD,BUY,sl,True,285.0,570.5,True,True,True,True,-3.1,-2.7,-2.7,4.6
AUD_USD,BUY,sl,True,1445.0,559.9,True,True,True,True,-2.5,-4.6,-2.2,-13.6
AUD_USD,BUY,sl,True,1430.0,561.4,True,True,True,True,-0.6,-0.7,-8.0,-9.7
AUD_USD,BUY,sl,True,1410.0,561.0,True,True,True,True,-6.9,-9.1,-10.4,-6.5
AUD_USD,BUY,sl,True,110.0,566.9,True,True,True,True,-4.5,-4.2,-0.8,1.7
AUD_USD,BUY,sl,True,10765.0,556.9,True,True,True,True,-7.2,-7.7,-6.6,-7.1
AUD_USD,BUY,sl,True,940.0,562.7,True,True,True,True,-5.0,-4.5,-4.3,-5.6
AUD_USD,SELL,sl,True,305.0,43.6,True,True,True,True,0.6,0.6,-0.4,-3.8
AUD_USD,SELL,sl,True,345.0,42.0,True,True,True,True,-1.0,-4.4,-4.2,-2.5
AUD_USD,SELL,sl,True,405.0,42.0,True,True,True,True,-2.0,-4.2,-3.8,-3.0
AUD_USD,SELL,sl,True,310.0,43.0,True,True,True,True,-5.4,-4.4,-2.7,-1.0
AUD_USD,BUY,sl,True,595.0,563.5,True,True,True,True,-4.8,-5.0,-3.9,-5.3
AUD_USD,BUY,sl,True,445.0,566.6,True,True,True,True,-3.7,-3.2,-6.5,-4.9
AUD_USD,SELL,sl,True,360.0,32.8,True,True,True,True,-2.9,-3.1,-5.8,-3.6
AUD_USD,SELL,sl,True,325.0,34.7,True,True,True,True,-3.5,-2.5,-1.1,1.5
AUD_USD,SELL,sl,True,80.0,37.2,True,True,True,True,-7.5,-2.8,-6.5,-7.0
AUD_USD,SELL,sl,True,65.0,43.7,True,True,True,True,3.7,1.9,0.1,8.1
AUD_USD,BUY,sl,True,9390.0,569.3,True,True,True,True,-11.4,-21.4,-25.7,-24.0
AUD_USD,BUY,sl,True,9375.0,579.7,True,True,True,True,-8.6,-15.3,-16.4,-16.2
AUD_USD,SELL,sl,False,,20.0,True,True,True,False,-16.2,-21.3,-16.2,-18.0
AUD_USD,BUY,sl,True,6165.0,572.1,True,True,True,True,-8.4,-7.8,-8.2,-6.7
AUD_USD,BUY,sl,True,4870.0,572.5,True,True,True,True,-4.6,-3.8,-5.6,-5.2
AUD_USD,BUY,sl,True,250.0,576.1,True,True,True,True,-2.0,-3.8,-2.9,0.2
AUD_USD,BUY,sl,True,235.0,577.1,True,True,True,True,-4.6,-1.9,0.2,-0.4
AUD_USD,SELL,sl,True,350.0,31.0,True,True,True,True,-0.9,-2.6,-5.4,-5.6
AUD_USD,SELL,sl,True,345.0,30.9,True,True,True,True,-2.7,-4.9,-5.3,-3.7
AUD_USD,SELL,sl,True,295.0,32.6,True,True,True,True,-4.0,-2.0,-0.3,-1.5
AUD_USD,BUY,sl,True,4435.0,574.9,True,True,True,True,-4.4,-7.4,-8.4,-11.1
AUD_USD,SELL,sl,True,85.0,25.5,True,True,True,True,-0.5,1.7,0.1,4.8
AUD_USD,SELL,sl,False,,4.0,True,True,False,False,-8.4,-6.8,-5.4,-8.4
AUD_USD,BUY,sl,True,545.0,576.9,True,True,True,True,-4.4,-5.1,-5.4,-7.0
AUD_USD,BUY,sl,True,205.0,581.7,True,True,True,True,-2.4,-5.7,-5.6,0.8
AUD_USD,BUY,sl,True,190.0,583.1,True,True,True,True,-4.6,-4.8,-2.8,1.6
AUD_USD,BUY,sl,True,245.0,573.5,True,True,True,True,-3.0,-4.7,-1.8,-1.6
AUD_USD,BUY,sl,True,160.0,565.5,True,True,True,True,-4.7,-2.6,-2.9,-3.6
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-5.1,-2.8,-3.3,-2.9
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-5.0,-6.5,-9.0,-17.0
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-6.8,-10.3,-13.0,-14.3
AUD_USD,BUY,sl,True,1490.0,537.9,True,True,True,True,-2.0,-0.8,-10.8,-8.0
AUD_USD,BUY,sl,True,110.0,538.9,True,True,True,True,-5.4,-8.0,-9.4,-0.7
AUD_USD,BUY,sl,True,60.0,543.3,True,True,True,True,-3.6,-3.6,-2.6,8.8
AUD_USD,BUY,sl,True,1415.0,534.2,True,True,True,True,-4.9,-9.0,-7.7,-15.9
AUD_USD,BUY,sl,True,1335.0,538.1,True,True,True,True,-6.6,-3.8,-10.8,-14.2
AUD_USD,BUY,sl,True,1300.0,543.7,True,True,True,True,-5.5,-3.2,-7.1,-5.2
AUD_USD,SELL,sl,False,,1.3,True,False,False,False,-7.2,-3.2,-4.5,-8.8
AUD_USD,SELL,sl,False,,5.2,True,True,False,False,-8.7,-9.8,-8.0,-9.8
AUD_USD,BUY,sl,True,1035.0,535.2,True,True,True,True,-8.3,-8.3,-7.7,-9.9
AUD_USD,BUY,sl,True,630.0,541.9,True,True,True,True,-1.6,-2.2,-2.2,0.4
AUD_USD,SELL,sl,False,,5.6,True,True,True,False,-4.0,-3.6,-3.4,0.6
AUD_USD,SELL,sl,True,160.0,8.0,True,True,True,True,-5.2,-7.2,-7.0,-2.1
AUD_USD,SELL,sl,True,110.0,12.2,True,True,True,True,-2.0,-2.8,-2.2,2.8
AUD_USD,BUY,sl,True,145.0,544.7,True,True,True,True,-4.0,-4.2,-2.5,0.2
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-5.2,-5.8,-6.2,-9.4
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-3.7,-5.6,-5.7,-7.6
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-3.6,-9.5,-10.4,-17.2
AUD_USD,BUY,sl,True,310.0,526.3,True,True,True,True,-2.6,1.6,1.0,-3.6
AUD_USD,BUY,sl,True,120.0,527.9,True,True,True,True,-4.8,-4.6,-4.6,-2.6
AUD_USD,BUY,sl,True,35.0,509.9,True,True,True,True,-1.2,2.6,5.4,-1.2
AUD_USD,BUY,sl,True,460.0,510.1,True,True,True,True,-4.4,-5.6,-5.8,-7.3
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-27.6,-22.1,-25.0,-31.4
AUD_USD,SELL,sl,False,,0.0,False,False,False,False,-6.1,-4.8,-4.7,-9.0
AUD_USD,BUY,sl,True,630.0,428.3,True,True,True,True,-2.3,-4.4,-6.6,-10.5
AUD_USD,BUY,sl,True,605.0,430.4,True,True,True,True,-4.5,-4.7,-6.5,-7.7
AUD_USD,BUY,sl,True,245.0,432.8,True,True,True,True,-4.1,-5.1,-4.9,-7.9
AUD_USD,BUY,sl,True,170.0,435.9,True,True,True,True,-3.3,1.1,1.6,-1.0
AUD_USD,SELL,sl,False,,4.1,True,True,False,False,-6.1,-5.9,-3.1,-10.9
AUD_USD,SELL,sl,True,95605.0,9.2,True,True,True,True,-5.8,-6.8,-7.0,-4.2
AUD_USD,SELL,sl,True,105.0,14.0,True,True,True,True,-4.2,-6.0,-4.1,0.4
AUD_USD,BUY,sl,True,360.0,423.3,True,True,True,True,-2.9,-5.3,-4.5,-12.0
AUD_USD,BUY,sl,True,320.0,425.2,True,True,True,True,-5.7,-7.1,-9.3,-11.1
AUD_USD,BUY,sl,True,260.0,431.5,True,True,True,True,-3.0,-4.4,-5.7,0.4
AUD_USD,BUY,sl,True,220.0,433.5,True,True,True,True,-4.2,-2.8,2.0,7.4
AUD_USD,SELL,sl,True,95160.0,14.3,True,True,True,True,-8.3,-4.7,-11.1,-17.3
AUD_USD,BUY,sl,True,40.0,420.7,True,True,True,True,-2.0,3.2,7.7,4.8
AUD_USD,BUY,sl,True,185.0,411.1,True,True,True,True,-6.4,-7.1,-16.6,-10.6
AUD_USD,BUY,sl,True,95.0,416.5,True,True,True,True,-8.7,-11.1,-8.0,-2.5
AUD_USD,BUY,sl,True,200.0,393.3,True,True,True,True,-10.0,-2.8,-2.2,0.4
AUD_USD,BUY,sl,True,935.0,357.5,True,True,True,True,3.4,-5.3,-6.2,-8.0
AUD_USD,BUY,sl,True,2325.0,353.1,True,True,True,True,-13.9,-15.7,-14.8,-7.0
AUD_USD,BUY,sl,True,1305.0,339.5,True,True,True,True,-3.8,-6.5,-2.2,-11.2
AUD_USD,BUY,sl,True,1245.0,342.3,True,True,True,True,-7.4,-6.2,-3.6,3.7
AUD_USD,BUY,sl,True,1025.0,348.7,True,True,True,True,-6.1,-8.6,-11.2,-10.2
AUD_USD,BUY,sl,True,985.0,353.8,True,True,True,True,-6.1,-6.1,-5.3,-4.9
AUD_USD,SELL,sl,True,14340.0,74.9,True,True,True,True,-4.7,-5.3,-7.9,-12.1
AUD_USD,SELL,sl,True,405.0,79.2,True,True,True,True,-6.8,-6.1,-7.8,-13.2
AUD_USD,SELL,sl,True,125.0,85.0,True,True,True,True,-4.6,-5.7,-7.4,1.0
