time,open,high,low,close,volume,complete,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2026-02-02T01:05:00Z,1.36922000,1.36932000,1.36844000,1.36846000,2391,True,1.36913000,1.36923000,1.36832000,1.36835000,1.36932000,1.36941000,1.36854000,1.36857000
2026-02-02T01:10:00Z,1.36848000,1.36850000,1.36768000,1.36790000,2929,True,1.36838000,1.36839000,1.36757000,1.36780000,1.36858000,1.36860000,1.36778000,1.36801000
2026-02-02T01:15:00Z,1.36791000,1.36886000,1.36788000,1.36852000,2753,True,1.36781000,1.36876000,1.36778000,1.36843000,1.36801000,1.36897000,1.36798000,1.36862000
2026-02-02T01:20:00Z,1.36853000,1.36872000,1.36783000,1.36857000,2526,True,1.36844000,1.36862000,1.36773000,1.36846000,1.36862000,1.36881000,1.36792000,1.36868000
2026-02-02T01:25:00Z,1.36860000,1.36889000,1.36854000,1.36876000,2350,True,1.36849000,1.36879000,1.36843000,1.36866000,1.36870000,1.36900000,1.36865000,1.36886000
2026-02-02T01:30:00Z,1.36876000,1.36902000,1.36844000,1.36891000,2251,True,1.36867000,1.36891000,1.36833000,1.36880000,1.36886000,1.36913000,1.36853000,1.36902000
2026-02-02T01:35:00Z,1.36892000,1.36944000,1.36891000,1.36903000,1640,True,1.36882000,1.36934000,1.36880000,1.36892000,1.36902000,1.36955000,1.36902000,1.36914000
2026-02-02T01:40:00Z,1.36902000,1.36926000,1.36868000,1.36917000,1453,True,1.36892000,1.36916000,1.36856000,1.36907000,1.36913000,1.36935000,1.36878000,1.36927000
2026-02-02T01:45:00Z,1.36916000,1.36944000,1.36900000,1.36904000,1378,True,1.36907000,1.36934000,1.36891000,1.36895000,1.36926000,1.36954000,1.36910000,1.36913000
2026-02-02T01:50:00Z,1.36904000,1.36934000,1.36884000,1.36900000,1840,True,1.36895000,1.36925000,1.36872000,1.36889000,1.36914000,1.36943000,1.36893000,1.36911000
2026-02-02T01:55:00Z,1.36900000,1.36955000,1.36900000,1.36938000,1645,True,1.36890000,1.36945000,1.36890000,1.36927000,1.36911000,1.36965000,1.36911000,1.36948000
2026-02-02T02:00:00Z,1.36937000,1.37001000,1.36934000,1.36946000,2369,True,1.36927000,1.36991000,1.36925000,1.36937000,1.36947000,1.37011000,1.36943000,1.36956000
2026-02-02T02:05:00Z,1.36947000,1.36962000,1.36912000,1.36930000,2135,True,1.36938000,1.36951000,1.36903000,1.36919000,1.36956000,1.36972000,1.36922000,1.36940000
2026-02-02T02:10:00Z,1.36928000,1.36944000,1.36906000,1.36914000,1837,True,1.36917000,1.36934000,1.36896000,1.36905000,1.36939000,1.36954000,1.36917000,1.36923000
2026-02-02T02:15:00Z,1.36915000,1.36952000,1.36898000,1.36948000,2329,True,1.36905000,1.36941000,1.36887000,1.36938000,1.36925000,1.36962000,1.36910000,1.36958000
2026-02-02T02:20:00Z,1.36948000,1.36966000,1.36910000,1.36921000,1732,True,1.36938000,1.36956000,1.36899000,1.36911000,1.36959000,1.36977000,1.36922000,1.36931000
2026-02-02T02:25:00Z,1.36920000,1.36930000,1.36899000,1.36900000,1172,True,1.36911000,1.36920000,1.36889000,1.36889000,1.36930000,1.36939000,1.36909000,1.36910000
2026-02-02T02:30:00Z,1.36898000,1.36960000,1.36898000,1.36910000,1261,True,1.36887000,1.36948000,1.36887000,1.36900000,1.36910000,1.36971000,1.36909000,1.36921000
2026-02-02T02:35:00Z,1.36910000,1.36940000,1.36894000,1.36931000,1487,True,1.36900000,1.36931000,1.36883000,1.36920000,1.36920000,1.36951000,1.36904000,1.36942000
2026-02-02T02:40:00Z,1.36930000,1.36988000,1.36926000,1.36980000,1478,True,1.36920000,1.36978000,1.36916000,1.36970000,1.36940000,1.36999000,1.36935000,1.36989000
2026-02-02T02:45:00Z,1.36976000,1.36978000,1.36888000,1.36911000,1646,True,1.36968000,1.36968000,1.36877000,1.36900000,1.36985000,1.36988000,1.36900000,1.36922000
2026-02-02T02:50:00Z,1.36910000,1.36912000,1.36863000,1.36909000,1815,True,1.36900000,1.36901000,1.36854000,1.36899000,1.36920000,1.36923000,1.36872000,1.36919000
2026-02-02T02:55:00Z,1.36908000,1.36910000,1.36815000,1.36823000,1417,True,1.36898000,1.36900000,1.36804000,1.36813000,1.36917000,1.36920000,1.36825000,1.36833000
2026-02-02T03:00:00Z,1.36824000,1.36872000,1.36820000,1.36840000,1562,True,1.36815000,1.36862000,1.36810000,1.36829000,1.36833000,1.36882000,1.36830000,1.36850000
2026-02-02T03:05:00Z,1.36840000,1.36884000,1.36838000,1.36866000,1563,True,1.36830000,1.36874000,1.36826000,1.36855000,1.36850000,1.36896000,1.36849000,1.36877000
2026-02-02T03:10:00Z,1.36866000,1.36887000,1.36833000,1.36838000,1370,True,1.36855000,1.36877000,1.36822000,1.36826000,1.36878000,1.36897000,1.36842000,1.36849000
2026-02-02T03:15:00Z,1.36837000,1.36898000,1.36822000,1.36893000,1263,True,1.36825000,1.36887000,1.36812000,1.36882000,1.36849000,1.36909000,1.36831000,1.36904000
2026-02-02T03:20:00Z,1.36892000,1.36929000,1.36882000,1.36890000,1043,True,1.36882000,1.36918000,1.36872000,1.36880000,1.36903000,1.36940000,1.36892000,1.36900000
2026-02-02T03:25:00Z,1.36890000,1.36896000,1.36862000,1.36870000,1051,True,1.36879000,1.36887000,1.36853000,1.36859000,1.36900000,1.36906000,1.36871000,1.36881000
2026-02-02T03:30:00Z,1.36870000,1.36882000,1.36820000,1.36830000,1484,True,1.36860000,1.36871000,1.36809000,1.36820000,1.36881000,1.36893000,1.36831000,1.36841000
2026-02-02T03:35:00Z,1.36830000,1.36852000,1.36798000,1.36809000,1349,True,1.36819000,1.36844000,1.36787000,1.36798000,1.36841000,1.36864000,1.36807000,1.36820000
2026-02-02T03:40:00Z,1.36812000,1.36862000,1.36786000,1.36842000,1062,True,1.36801000,1.36851000,1.36775000,1.36832000,1.36822000,1.36873000,1.36798000,1.36853000
2026-02-02T03:45:00Z,1.36842000,1.36888000,1.36829000,1.36876000,1192,True,1.36831000,1.36880000,1.36819000,1.36866000,1.36853000,1.36897000,1.36839000,1.36887000
2026-02-02T03:50:00Z,1.36878000,1.36881000,1.36856000,1.36860000,1135,True,1.36869000,1.36871000,1.36846000,1.36851000,1.36887000,1.36891000,1.36866000,1.36870000
2026-02-02T03:55:00Z,1.36861000,1.36874000,1.36821000,1.36841000,1319,True,1.36852000,1.36865000,1.36811000,1.36832000,1.36870000,1.36884000,1.36831000,1.36850000
2026-02-02T04:00:00Z,1.36843000,1.36854000,1.36795000,1.36806000,1848,True,1.36833000,1.36844000,1.36785000,1.36795000,1.36853000,1.36864000,1.36805000,1.36818000
